gamelog_id,player_id,year_id,game_date,game_num,week_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,fumbles,fumbles_lost,fumbles_forced,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,offense,off_pct,defense,def_pct,special_teams,st_pct,safety_md,sacks,tackles_solo,tackles_assists,tackles_combined,tackles_loss,qb_hits,def_int,def_int_yds,def_int_td,pass_defended,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,xpm,xpa,xp_perc,fgm,fga,fg_perc,punt,punt_yds,punt_yds_per_punt,punt_blocked
HekkJo00_104,HekkJo00,2018,2018-10-28,8,8,28.262,LAR,,GNB,W 29-27,,1,1,100.00,12,0,0,116.7,0,0,12.00,12.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,32%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,7,316,45.14,0
HekkJo00_105,HekkJo00,2018,2018-11-04,9,9,28.269,LAR,@,NOR,L 35-45,,0,0,,0,0,0,,0,0,,,1,3,3.00,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,8,26%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,47,47.00,0
HekkJo00_106,HekkJo00,2018,2018-11-11,10,10,28.276,LAR,,SEA,W 36-31,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,8,27%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,89,44.50,0
HekkJo00_107,HekkJo00,2018,2018-11-19,11,11,28.284,LAR,,KAN,W 54-51,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,13,30%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,222,55.50,0
HekkJo00_108,HekkJo00,2018,2018-12-02,12,13,28.297,LAR,@,DET,W 30-16,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,29%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,151,50.33,0
HekkJo00_109,HekkJo00,2018,2018-12-09,13,14,28.304,LAR,@,CHI,L 6-15,,1,1,100.00,7,0,0,95.8,0,0,7.00,7.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,8,33%,,0.0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,3,146,48.67,0
HekkJo00_110,HekkJo00,2018,2018-12-16,14,15,28.311,LAR,,PHI,L 23-30,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,29%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,169,56.33,0
HekkJo00_111,HekkJo00,2018,2018-12-23,15,16,28.318,LAR,@,ARI,W 31-9,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,8,31%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,103,51.50,0
HekkJo00_112,HekkJo00,2018,2018-12-30,16,17,28.325,LAR,,SFO,W 48-32,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,35%,,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,130,43.33,0
HekkJo00_113,HekkJo00,2019,2019-09-08,1,1,29.212,LAR,@,CAR,W 30-27,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,12,34%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,3,144,48.00,1
HekkJo00_114,HekkJo00,2019,2019-09-15,2,2,29.219,LAR,,NOR,W 27-9,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,33%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,4,199,49.75,0
HekkJo00_115,HekkJo00,2019,2019-09-22,3,3,29.226,LAR,@,CLE,W 20-13,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,7,29%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2,79,39.50,0
HekkJo00_116,HekkJo00,2019,2019-09-29,4,4,29.233,LAR,,TAM,L 40-55,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,8,21%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1,41,41.00,0
HekkJo00_117,HekkJo00,2019,2019-10-03,5,5,29.237,LAR,@,SEA,L 29-30,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,29%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,3,153,51.00,0
HekkJo00_118,HekkJo00,2019,2019-10-13,6,6,29.247,LAR,,SFO,L 7-20,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,7,27%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5,269,53.80,0
HekkJo00_119,HekkJo00,2019,2019-10-20,7,7,29.254,LAR,@,ATL,W 37-10,,1,1,100.00,23,0,0,118.7,0,0,23.00,23.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1%,0,0%,14,42%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,3,95,31.67,0
HekkJo00_120,HekkJo00,2019,2019-10-27,8,8,29.261,LAR,,CIN,W 24-10,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,38%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5,222,44.40,0
HekkJo00_121,HekkJo00,2019,2019-11-10,9,10,29.275,LAR,@,PIT,L 12-17,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,13,36%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,8,379,47.38,0
HekkJo00_122,HekkJo00,2019,2019-11-17,10,11,29.282,LAR,,CHI,W 17-7,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,36%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,6,329,54.83,0
HekkJo00_123,HekkJo00,2019,2019-11-25,11,12,29.290,LAR,,BAL,L 6-45,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,7,26%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,4,200,50.00,0
HekkJo00_124,HekkJo00,2019,2019-12-01,12,13,29.296,LAR,@,ARI,W 34-7,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,12,43%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,4,165,41.25,0
HekkJo00_125,HekkJo00,2019,2019-12-08,13,14,29.303,LAR,,SEA,W 28-12,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,8,32%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,3,152,50.67,0
HekkJo00_126,HekkJo00,2019,2019-12-15,14,15,29.310,LAR,@,DAL,L 21-44,,1,1,100.00,5,0,0,87.5,0,0,5.00,5.00,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,32%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5,279,55.80,0
HekkJo00_127,HekkJo00,2019,2019-12-21,15,16,29.316,LAR,@,SFO,L 31-34,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,13,35%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,6,266,44.33,0
HekkJo00_128,HekkJo00,2019,2019-12-29,16,17,29.324,LAR,,ARI,W 31-24,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,38%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,4,156,39.00,0
HekkJo00_129,HekkJo00,2020,2020-09-13,1,1,30.218,LAR,,DAL,W 20-17,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,35%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,3,142,47.33,0
HekkJo00_130,HekkJo00,2020,2020-09-20,2,2,30.225,LAR,@,PHI,W 37-19,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,8,32%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2,96,48.00,0
HekkJo00_131,HekkJo00,2020,2020-09-27,3,3,30.232,LAR,@,BUF,L 32-35,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,0,0%,0,0%,5,21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HekkJo00_132,HekkJo00,2020,2020-10-04,4,4,30.239,LAR,,NYG,W 17-9,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,8,35%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5,280,56.00,0
HekkJo00_133,HekkJo00,2020,2020-10-11,5,5,30.246,LAR,@,WAS,W 30-10,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,11,35%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5,205,41.00,0
HekkJo00_134,HekkJo00,2020,2020-10-18,6,6,30.253,LAR,@,SFO,L 16-24,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,9,33%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,6,291,48.50,0
HekkJo00_135,HekkJo00,2020,2020-10-26,7,7,30.261,LAR,,CHI,W 24-10,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,40%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5,221,44.20,0
HekkJo00_136,HekkJo00,2020,2020-11-01,8,8,30.267,LAR,@,MIA,L 17-28,,0,0,,0,0,0,,0,0,,,0,0,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0%,0,0%,10,31%,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,6,284,47.33,0
